nombre,url,categoria,categoria_url,imagen 
Jonathan Ramírez,http://mbnecuador.com/mbnecuador/releases/jonathan-ramirez/,Pop Balada,http://mbnecuador.com/mbnecuador/releases-genre/pop-balada/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/10471211_10202929164143857_1460055170429223530_n.jpg
Vinilo De Radio A,http://mbnecuador.com/mbnecuador/releases/vinilo-de-radio-a/,Funk,http://mbnecuador.com/mbnecuador/releases-genre/funk/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/logo-vinilo.jpg
NONMIND,http://mbnecuador.com/mbnecuador/releases/nonmind/,Rock Alternativo,http://mbnecuador.com/mbnecuador/releases-genre/rock-alternativo/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/BG-NONMIND-FABRICA-UPCOMING-01-300x238.jpg
La Caja Ronca,http://mbnecuador.com/mbnecuador/releases/la-caja-ronca/,Rock Mestizo,http://mbnecuador.com/mbnecuador/releases-genre/rock-mestizo/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/1528615_563553527067292_998777933_n.jpg
Jota Pinto,http://mbnecuador.com/mbnecuador/releases/jota-pinto/,Tropical Urbano,http://mbnecuador.com/mbnecuador/releases-genre/tropical-urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/Imagen-para-prensa-y-medios-de-comunicación..jpg
TIAGO,http://mbnecuador.com/mbnecuador/releases/tiago/,Balada Pop,http://mbnecuador.com/mbnecuador/releases-genre/balada-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/Tiago-Contesta-por-Favor-Color-Rec-Acoustic.jpg
Tercer Mundo,http://mbnecuador.com/mbnecuador/releases/tercer-mundo/,Pop Latino,http://mbnecuador.com/mbnecuador/releases-genre/pop-latino/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/22-01-15-MIX-TERCERMUNDO_721ebe07dc2886ed51738874d52c1996.jpg
Esto Es Eso,http://mbnecuador.com/mbnecuador/releases/esto-es-eso/,Romántico,http://mbnecuador.com/mbnecuador/releases-genre/romantico/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/1931230_56730557688_2879_n-1.jpg
Faby-F & Pakito,http://mbnecuador.com/mbnecuador/releases/faby-f-pakito/,Tropical Urbano Romántico,http://mbnecuador.com/mbnecuador/releases-genre/tropical-urbano-romantico/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/Depredadores.jpg
Arena,http://mbnecuador.com/mbnecuador/releases/arena/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/web-IMG_9993.jpg
77 Seven,http://mbnecuador.com/mbnecuador/releases/77-seven/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/02/2015-01-18-10.45.04.jpg
LA PANDILLA,http://mbnecuador.com/mbnecuador/releases/la-pandilla/,Balada,http://mbnecuador.com/mbnecuador/releases-genre/balada/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/LAPAN-2014MBN-300x215.jpg
Carolina Lizarzaburu,http://mbnecuador.com/mbnecuador/releases/carolina-lizarzaburu/,Canción de Autor,http://mbnecuador.com/mbnecuador/releases-genre/cancion-de-autor/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/PORTADA-TODO-EN-SILENCIO-300x286.jpg
Gutto,http://mbnecuador.com/mbnecuador/releases/gutto/,Indie Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/indie-pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/image001.jpg
ANDER,http://mbnecuador.com/mbnecuador/releases/ander/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/10836153_811197745604150_629986662_n-1-1-200x300.jpg
La RetroBand,http://mbnecuador.com/mbnecuador/releases/la-retroband/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/10941741_910184005689044_100222265_n-300x300.jpg
DISBRIGADE,http://mbnecuador.com/mbnecuador/releases/disbrigade/,D-beat Raw Punk,http://mbnecuador.com/mbnecuador/releases-genre/d-beat-raw-punk/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10841655_832446893444107_241351815_n-211x300.jpg
GRUPO PRISMA,http://mbnecuador.com/mbnecuador/releases/grupo-prisma/,Balada Pop,http://mbnecuador.com/mbnecuador/releases-genre/balada-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/foto-poster-2-300x216.jpg
LEANDRO,http://mbnecuador.com/mbnecuador/releases/leandro/,Pop Fúsion,http://mbnecuador.com/mbnecuador/releases-genre/pop-fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/LEANDRO-2014-300x300.jpg
Mala Vibra,http://mbnecuador.com/mbnecuador/releases/mala-vibra/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/08/mala-vibra.jpg
La Tregua,http://mbnecuador.com/mbnecuador/releases/la-tregua/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/laTreguafoto-300x200.jpg
DAGA,http://mbnecuador.com/mbnecuador/releases/daga-2/,Heavy Metal,http://mbnecuador.com/mbnecuador/releases-genre/heavy-metal-2/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/DAGAGRUPAL1-300x200.jpg
Bohemia,http://mbnecuador.com/mbnecuador/releases/bohemia/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/IMG-20141028-WA0000-300x225.jpg
CASTIEL,http://mbnecuador.com/mbnecuador/releases/castiel/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/CASTIEL-300x229.jpg
Frecuencia Alterna,http://mbnecuador.com/mbnecuador/releases/frecuencia-alterna/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/F.A-300x200.jpg
Hell’s Priest,http://mbnecuador.com/mbnecuador/releases/hells-priest/,Thrash Metal,http://mbnecuador.com/mbnecuador/releases-genre/thrash-metal/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/1391760_555088881292514_6176280267730662652_n-300x225.jpg
Johan&Zai,http://mbnecuador.com/mbnecuador/releases/johanzai/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2015/01/afiche-jyz-bc+-300x133.jpg
Elephant Kill Lion,http://mbnecuador.com/mbnecuador/releases/elephant-kill-lion/,Indie Rock,http://mbnecuador.com/mbnecuador/releases-genre/indie-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/portada-300x300.jpg
Bryan Aymara,http://mbnecuador.com/mbnecuador/releases/bryan-aymara/,Cumbia,http://mbnecuador.com/mbnecuador/releases-genre/cumbia/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/maxresdefault-300x168.jpg
Luis Alberto,http://mbnecuador.com/mbnecuador/releases/luis-alberto/,Merengue,http://mbnecuador.com/mbnecuador/releases-genre/merengue/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/maxresdefault-1-300x168.jpg
JOSE ANTONIO MORA,http://mbnecuador.com/mbnecuador/releases/jose-antonio-mora/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/descarga-41.jpg
cuervos,http://mbnecuador.com/mbnecuador/releases/cuervos/,Rock Fusión,http://mbnecuador.com/mbnecuador/releases-genre/rock-fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/mqdefault-1-300x168.jpg
KATH RANGEL,http://mbnecuador.com/mbnecuador/releases/kath-rangel/,Balada Pop,http://mbnecuador.com/mbnecuador/releases-genre/balada-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/D8Nruw1-300x300-1.jpeg
Fausto Miño,http://mbnecuador.com/mbnecuador/releases/fausto-mino/,Balada,http://mbnecuador.com/mbnecuador/releases-genre/balada/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/1880_fausto-mino1-300x298.jpg
Paulina Aguirre,http://mbnecuador.com/mbnecuador/releases/paulina-aguirre/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/Foto-portada-entrevista-Paulina-Aguirre-1024x682-300x199.jpg
Douglas Bastidas‏,http://mbnecuador.com/mbnecuador/releases/douglas-bastidas%e2%80%8f/,Pop Balada,http://mbnecuador.com/mbnecuador/releases-genre/pop-balada/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/FOTO-DOUGLAS-BASTIDAS-1-300x221.jpg
STAKATTO,http://mbnecuador.com/mbnecuador/releases/stakatto/,Bachata,http://mbnecuador.com/mbnecuador/releases-genre/bachata/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10269181_1429761290609370_2174885947057521542_o1-300x200.jpg
Apocalipsis,http://mbnecuador.com/mbnecuador/releases/apocalipsis/,Power Metal,http://mbnecuador.com/mbnecuador/releases-genre/power-metal/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/08/safe_image.jpg
kurantho,http://mbnecuador.com/mbnecuador/releases/kurantho/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/kurantho-300x225.jpg
Mayday Mayday,http://mbnecuador.com/mbnecuador/releases/mayday-mayday/,Electro Dance,http://mbnecuador.com/mbnecuador/releases-genre/electro-dance/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/Portada-300x300.jpg
ZAM,http://mbnecuador.com/mbnecuador/releases/zam/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/zamJulio2014-198x300.jpg
Aby Moe,http://mbnecuador.com/mbnecuador/releases/aby-moe/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/DSC_0034-mas-alla11-185x300.jpg
ALMA RASTA,http://mbnecuador.com/mbnecuador/releases/alma-rasta/,Reggae,http://mbnecuador.com/mbnecuador/releases-genre/reggae/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/http-onlyforyoung.com-sites-images-stories-galeria-conciertos-almarasta-300x210.jpg
Brandao,http://mbnecuador.com/mbnecuador/releases/brandao/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10253808_10152435531445864_3507785069879213497_n-300x125.jpg
Mundos,http://mbnecuador.com/mbnecuador/releases/mundos/,Alternativo,http://mbnecuador.com/mbnecuador/releases-genre/alternativo/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/infiltrado-mundos-sombras-300x190.jpg
ULTRA,http://mbnecuador.com/mbnecuador/releases/ultra/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/BANDA-300x168.jpg
Prime Minister‏,http://mbnecuador.com/mbnecuador/releases/prime-minister%e2%80%8f/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/descarga-2.jpg
GERMANIO,http://mbnecuador.com/mbnecuador/releases/germanio/,Pop Balada,http://mbnecuador.com/mbnecuador/releases-genre/pop-balada/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/afi-final1-212x300.jpg
PRIORATO,http://mbnecuador.com/mbnecuador/releases/priorato/,Aggressive Metal,http://mbnecuador.com/mbnecuador/releases-genre/aggressive-meta/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/197127_473737452665365_410044854_n-300x300.jpg
SWEEN ORIGINAL MONKS,http://mbnecuador.com/mbnecuador/releases/sween-original-monks/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/SWEEN-ORIGINAL-MONKS-300x225.jpg
Bárock,http://mbnecuador.com/mbnecuador/releases/barock/,Balada Rock,http://mbnecuador.com/mbnecuador/releases-genre/balada-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/barock-2014-279x300.jpg
Mikaela,http://mbnecuador.com/mbnecuador/releases/mikaela/,Balada,http://mbnecuador.com/mbnecuador/releases-genre/balada/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/mikaela-51-300x217.jpg
LEGATO,http://mbnecuador.com/mbnecuador/releases/legato/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/0-300x2251.jpg
CKR,http://mbnecuador.com/mbnecuador/releases/ckr/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/CKR-214x300.jpg
Jotta music,http://mbnecuador.com/mbnecuador/releases/jotta-music/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/561929_565192946873590_28708351_n-223x300.jpg
P.E.A,http://mbnecuador.com/mbnecuador/releases/p-e-a/,Tropical,http://mbnecuador.com/mbnecuador/releases-genre/tropical/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/SABER-PEGA-FULL-P.E.A-300x152.png
Nova Pulsar,http://mbnecuador.com/mbnecuador/releases/nova-pulsar/,Electro Pop,http://mbnecuador.com/mbnecuador/releases-genre/electro-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/nova-perfil-google-300x300.jpg
GUARDARAYA,http://mbnecuador.com/mbnecuador/releases/guardaraya/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/mqdefault-300x168.jpg
Rima Roja en Venus,http://mbnecuador.com/mbnecuador/releases/rima-roja-en-venus/,R&B,http://mbnecuador.com/mbnecuador/releases-genre/rb/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/images-3.jpg
Zeol,http://mbnecuador.com/mbnecuador/releases/zeol/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/09/ZEOL-12-x-12.jpg
MIC KID,http://mbnecuador.com/mbnecuador/releases/10219/,Rap,http://mbnecuador.com/mbnecuador/releases-genre/rap/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/MIC-KID-188x300.jpg
Nata Cassette,http://mbnecuador.com/mbnecuador/releases/nata-cassette/,Rock,http://mbnecuador.com/mbnecuador/releases-genre/rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/bandA-300x200.jpg
Zulay Jiménez,http://mbnecuador.com/mbnecuador/releases/zulay-jimenez/,Cantautor/a,http://mbnecuador.com/mbnecuador/releases-genre/cantautora/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/Si-lo-puedes-sonar-lo-puedes-hacer1-300x214.jpg
JOTAV,http://mbnecuador.com/mbnecuador/releases/jotav/,Pop Soft,http://mbnecuador.com/mbnecuador/releases-genre/pop-soft/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/JJPEG-300x300.jpg
D3MO,http://mbnecuador.com/mbnecuador/releases/d3mo/,Rock Independiente,http://mbnecuador.com/mbnecuador/releases-genre/rock-independiente/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/demo-3-2013-300x212.jpg
Elyssa,http://mbnecuador.com/mbnecuador/releases/elyssa/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/07/XXX0623_MODIFICADO.jpg
TROMBONARTE,http://mbnecuador.com/mbnecuador/releases/trombonarte/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/Foto-MBN-263x300.jpg
GUSTAVO HERRERA,http://mbnecuador.com/mbnecuador/releases/gustavo-herrera/,Bolero,http://mbnecuador.com/mbnecuador/releases-genre/bolero/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/09/postal-1.jpg
Los Intrépidos & Gerardo Mejía,http://mbnecuador.com/mbnecuador/releases/los-intrepidos-gerardo-mejia/,Pop Fiesta,http://mbnecuador.com/mbnecuador/releases-genre/pop-fiesta/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/maxresdefault-4-300x168.jpg
Mr Wilson,http://mbnecuador.com/mbnecuador/releases/mr-wilson/,Tropical Urbano,http://mbnecuador.com/mbnecuador/releases-genre/tropical-urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/descarga-1.jpg
Tigres del Chaulafán‏,http://mbnecuador.com/mbnecuador/releases/tigres-de-chaulafan-rosa-frenesi/,Blues Rock,http://mbnecuador.com/mbnecuador/releases-genre/blues-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/foto45-300x233.jpg
Phantom Bullets,http://mbnecuador.com/mbnecuador/releases/phantom-bullets/,Hip Rock,http://mbnecuador.com/mbnecuador/releases-genre/hip-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10441313_563238163782292_4737817107960931652_n-300x300.jpg
Valentina López,http://mbnecuador.com/mbnecuador/releases/valentina-lopez/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/valentina2-620x400-e1412383290683.jpg
INSURGENTE,http://mbnecuador.com/mbnecuador/releases/insurgente/,Heavy Metal,http://mbnecuador.com/mbnecuador/releases-genre/heavy-metal-2/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/10736077_911463765549841_1132017531_n-300x199.jpg
Los Strambotikos,http://mbnecuador.com/mbnecuador/releases/los-strambotikos/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/1381273_10204387084697873_2914945722218059156_n1-212x300.jpg
Kinta Planta,http://mbnecuador.com/mbnecuador/releases/kinta-planta-2/,Reggae,http://mbnecuador.com/mbnecuador/releases-genre/reggae/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/descarga-3.jpg
Evangelista Urbano,http://mbnecuador.com/mbnecuador/releases/evangelista-urbano/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10703953_10201504220247186_1827156506460681981_o1-200x300.jpg
NaSion,http://mbnecuador.com/mbnecuador/releases/nasion/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/NaSion-MBN-2-300x200.jpg
Grupo Femenino Las Rodríguez,http://mbnecuador.com/mbnecuador/releases/grupo-femenino-las-rodriguez/,Tropical Soft,http://mbnecuador.com/mbnecuador/releases-genre/kumbia-tropical/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/image3-300x300.jpg
LA S,http://mbnecuador.com/mbnecuador/releases/la-s/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/LA-S1-169x300.jpg
Winfran & Blackleiva,http://mbnecuador.com/mbnecuador/releases/winfran-blackleiva/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/portada-1-300x249.jpg
Sound Connexion / Imperio Musical,http://mbnecuador.com/mbnecuador/releases/sound-connexion-imperio-musical/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10268428_668688259884921_6957301325988651224_n1-300x266.jpg
Classic Tramp,http://mbnecuador.com/mbnecuador/releases/classic-tramp/,Blues,http://mbnecuador.com/mbnecuador/releases-genre/blues/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/classic-tramp-300x131.png
CHANGO,http://mbnecuador.com/mbnecuador/releases/chango/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/image001-300x168.jpg
DAVID ZAID,http://mbnecuador.com/mbnecuador/releases/david-zaid/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/1-10562969_615171755264497_5828826069744837823_n-1.jpg
NANNDA,http://mbnecuador.com/mbnecuador/releases/nannda/,R&B,http://mbnecuador.com/mbnecuador/releases-genre/rb/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/artworks-000033623595-ftvb5h-t500x500-300x300.jpg
Suip,http://mbnecuador.com/mbnecuador/releases/suip/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/SUIP-PROMO1-300x200.jpg
TIGER MENDEZ,http://mbnecuador.com/mbnecuador/releases/tiger-mendez/,Hip Hop,http://mbnecuador.com/mbnecuador/releases-genre/hip-hop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/12/10404406_10152506304297636_7083067136867798810_n-296x300.jpg
FRANKIER,http://mbnecuador.com/mbnecuador/releases/frankier/,Merengue Urbano,http://mbnecuador.com/mbnecuador/releases-genre/merengue-urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/1496721_997022330314377_3414100956165212579_n-212x300.jpg
Daniel Betancorth,http://mbnecuador.com/mbnecuador/releases/daniel-betancorth-con-su-nuevo-sencillo-pop-urbano/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/66168_10151252587756669_978561037_n-300x225.jpg
Sergio Sacoto,http://mbnecuador.com/mbnecuador/releases/sergio-sacoto-2/,Pop Rock,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/afiche-solo-tu-sergio-300x208.jpg
MATARTE,http://mbnecuador.com/mbnecuador/releases/matarte/,Metal,http://mbnecuador.com/mbnecuador/releases-genre/metal/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/descarga2.jpg
Perla Negra,http://mbnecuador.com/mbnecuador/releases/perla-negra/,Balada Rock,http://mbnecuador.com/mbnecuador/releases-genre/balada-rock/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/06-Esperaré-Por-Ti-mp3-image-300x277.jpg
Jeanthes Space,http://mbnecuador.com/mbnecuador/releases/jeanthes-space/,Rap,http://mbnecuador.com/mbnecuador/releases-genre/rap/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/oe-121208-178-300x225.jpg
PUÑO,http://mbnecuador.com/mbnecuador/releases/puno/,Rapcore,http://mbnecuador.com/mbnecuador/releases-genre/rapcore/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/10429837_326967867459454_7234388807331140402_n-300x300.png
Nelly Pazmiño,http://mbnecuador.com/mbnecuador/releases/nelly-pazmino/,Fusión,http://mbnecuador.com/mbnecuador/releases-genre/fusion/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/08/foto-1.jpg
Kinta Planta,http://mbnecuador.com/mbnecuador/releases/kinta-planta/,Reggae,http://mbnecuador.com/mbnecuador/releases-genre/reggae/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/11/descarga-3.jpg
Patricia Piernas Largas,http://mbnecuador.com/mbnecuador/releases/patricia-piernas-largas/,Pop Rock y Punk,http://mbnecuador.com/mbnecuador/releases-genre/pop-rock-y-punk/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/09/995018_10152191449303489_1524993646_n.jpg
Monkey Roots,http://mbnecuador.com/mbnecuador/releases/monkey-roots/,Reggae,http://mbnecuador.com/mbnecuador/releases-genre/reggae/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/10742576_479871205489307_1082340579_o-300x173.jpg
LOS BARÚ,http://mbnecuador.com/mbnecuador/releases/los-baru/,Urbano,http://mbnecuador.com/mbnecuador/releases-genre/urbano/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/LOS-BARÚ-MUÑEQUITA2-300x250.jpg
Q MELODY‏,http://mbnecuador.com/mbnecuador/releases/q-melody%e2%80%8f/,Reggaeton,http://mbnecuador.com/mbnecuador/releases-genre/regueton/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/10719425_694706690636305_101890797_n-300x300.jpg
Angel Caido,http://mbnecuador.com/mbnecuador/releases/angel-caido/,Heavy Metal,http://mbnecuador.com/mbnecuador/releases-genre/heavy-metal-2/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/unnamed-1-300x200.jpg
LUIGUI CAMPOS,http://mbnecuador.com/mbnecuador/releases/luigui-campos/,Merengue,http://mbnecuador.com/mbnecuador/releases-genre/merengue/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/LUIGUI-2014-300x295.jpg
Edisson von Lippke,http://mbnecuador.com/mbnecuador/releases/edisson-von-lippke/,Rock Pop,http://mbnecuador.com/mbnecuador/releases-genre/rock-pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/10492276_10203430383353268_1481855243314908992_n1-300x202.jpg
Arel & Vimc,http://mbnecuador.com/mbnecuador/releases/arel-vimc/,DanceHall,http://mbnecuador.com/mbnecuador/releases-genre/reggae-dancehall-o-rap/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/Arel-y-Vimc-foto-by-paparazzi-productions2-260x300.jpg
Ximena Ibarra,http://mbnecuador.com/mbnecuador/releases/ximena-ibarra/,Fúsion Andina,http://mbnecuador.com/mbnecuador/releases-genre/fusion-andina/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/XimenaIbarra-131-206x300.jpg
Tañita Cardona,http://mbnecuador.com/mbnecuador/releases/tanita-cardona/,Música Popular,http://mbnecuador.com/mbnecuador/releases-genre/musica-popular/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/descarga.jpg
ROSIBEL  APOLO,http://mbnecuador.com/mbnecuador/releases/rosibel-apolo/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/mariarosibel9-300x199.jpg
Juglar III,http://mbnecuador.com/mbnecuador/releases/juglar-iii/,Trash Progresivo,http://mbnecuador.com/mbnecuador/releases-genre/trash-progresivo/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/09/Juglar1.jpg
0.2.4 RAP,http://mbnecuador.com/mbnecuador/releases/0-2-4-rap/,Rap,http://mbnecuador.com/mbnecuador/releases-genre/rap/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/10/954858_537479292982168_686461754_n.jpg
Molino Garage‏,http://mbnecuador.com/mbnecuador/releases/molino-garage%e2%80%8f/,Pop,http://mbnecuador.com/mbnecuador/releases-genre/pop/,http://mbnecuador.com/mbnecuador/wp-content/uploads/2014/09/PROMO.jpg
